단지_일련번호,임대주택유형,공급기관명,주택명,주택유형,도로명주소,총세대수,10대미만(여자),10대미만(남자),10대(여자),10대(남자),20대(여자),20대(남자),30대(여자),30대(남자),40대(여자),40대(남자),50대(여자),50대(남자),60대(여자),60대(남자),70대(여자),70대(남자),80대(여자),80대(남자),90대(여자),90대(남자),100대(여자),100대(남자)
31263266,매입임대,LH충북,매입다가구(충북청주시),아파트,충청북도 청주시 상당구 수영로 180,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
31263292,매입임대,LH충북,매입다가구(충북청주시),아파트,충청북도 청주시 상당구 수영로 180,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31263321,매입임대,LH충북,매입다가구(충북청주시),아파트,충청북도 청주시 상당구 수영로 180,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
31263344,매입임대,LH충북,매입다가구(충북청주시),아파트,충청북도 청주시 상당구 수영로 180,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31272417,매입임대,LH충북,매입다가구(충북청주시),아파트,충청북도 청주시 상당구 수영로 180,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31272430,매입임대,LH충북,매입다가구(충북청주시),아파트,충청북도 청주시 상당구 수영로 180,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
31272431,매입임대,LH충북,매입다가구(충북청주시),아파트,충청북도 청주시 상당구 수영로 180,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31272432,매입임대,LH충북,매입다가구(충북청주시),아파트,충청북도 청주시 상당구 수영로 180,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31272433,매입임대,LH충북,매입다가구(충북청주시),아파트,충청북도 청주시 상당구 수영로 180,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31272434,매입임대,LH충북,매입다가구(충북청주시),아파트,충청북도 청주시 상당구 수영로 180,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31272435,매입임대,LH충북,매입다가구(충북청주시),아파트,충청북도 청주시 상당구 수영로 180,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
31272473,매입임대,LH충북,매입다가구(충북청주시),아파트,충청북도 청주시 상당구 수영로 180,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31272474,매입임대,LH충북,매입다가구(충북청주시),아파트,충청북도 청주시 상당구 수영로 180,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31272523,매입임대,LH충북,매입다가구(충북청주시),아파트,충청북도 청주시 상당구 수영로 180,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30699675,매입임대(단지유형),LH충북,청주효성1차,아파트,충청북도 청주시 상당구 수영로 204,121,0,1,2,2,3,4,4,7,6,2,7,13,11,15,9,7,8,2,1,0,0,0
30987692,매입임대,LH충북,매입다가구(충북청주시),다가구주택,충청북도 청주시 상당구 수영로129번길 14,0,2,0,2,4,5,1,3,1,3,0,1,3,0,1,0,0,0,0,0,0,0,0
30703417,매입임대,LH충북,매입다가구(충북청주시),다가구주택,충청북도 청주시 상당구 수영로129번길 4,0,1,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0
31256994,매입임대,LH충북,매입다가구(충북청주시),다가구주택,충청북도 청주시 상당구 수영로137번길 122,0,0,0,0,0,4,0,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
31257019,매입임대,LH충북,매입다가구(충북청주시),다가구주택,충청북도 청주시 상당구 수영로137번길 140-6,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
30856044,매입임대,LH충북,매입다가구(충북청주시),다가구주택,충청북도 청주시 상당구 수영로137번길 90,0,0,1,1,0,2,1,1,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0
30987699,매입임대,LH충북,매입다가구(충북청주시),다가구주택,충청북도 청주시 상당구 수영로144번길 14-11,0,0,2,6,0,0,1,4,0,0,1,2,2,1,1,1,1,1,1,0,0,0,0
30987687,매입임대,LH충북,매입다가구(충북청주시),다가구주택,충청북도 청주시 상당구 수영로144번길 14-13,0,2,2,6,2,3,0,1,2,3,2,1,2,0,1,0,1,0,0,0,0,0,0
31029900,매입임대,LH충북,매입다가구(충북청주시),다가구주택,충청북도 청주시 상당구 수영로174번길 38,0,2,1,1,0,1,2,1,0,2,1,1,3,0,0,1,0,1,0,0,0,0,0
31029894,매입임대,LH충북,매입다가구(충북청주시),다가구주택,충청북도 청주시 상당구 수영로174번길 42,0,1,1,1,2,3,3,3,1,1,1,2,1,3,3,0,0,0,0,0,0,0,0
30699680,매입임대(단지유형),LH충북,청주효성2차,아파트,충청북도 청주시 상당구 수영로196번길 12-17,117,2,1,1,0,2,2,3,8,6,13,8,10,6,13,7,4,3,2,2,0,0,0
30835393,매입임대,LH충북,매입다가구(충북청주시),다가구주택,충청북도 청주시 상당구 영운로29번길 12-4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,1,4,0,0,0,0,0,0
30835395,매입임대,LH충북,매입다가구(충북청주시),다가구주택,충청북도 청주시 상당구 영운로29번길 12-6,0,0,0,0,1,1,1,0,0,0,2,0,2,0,0,1,0,0,0,0,0,0,0
30835399,매입임대,LH충북,매입다가구(충북청주시),다가구주택,충청북도 청주시 상당구 영운로29번길 6,0,0,0,0,0,4,1,0,2,0,1,1,0,4,2,0,0,0,1,0,0,0,0
30703418,매입임대,LH충북,매입다가구(충북청주시),다가구주택,충청북도 청주시 상당구 영운천로133번길 5-1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,0,0,0,1,0,0,0
30703419,매입임대,LH충북,매입다가구(충북청주시),다가구주택,충청북도 청주시 상당구 영운천로137번길 7,0,0,2,1,1,1,2,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0
30703420,매입임대,LH충북,매입다가구(충북청주시),다가구주택,충청북도 청주시 상당구 영운천로141번길 23,0,0,0,0,3,1,1,0,0,1,0,1,3,1,0,0,0,0,0,0,0,0,0
30703421,매입임대,LH충북,매입다가구(충북청주시),다가구주택,충청북도 청주시 상당구 영운천로141번길 47,0,1,0,2,2,4,1,0,0,1,0,3,0,0,3,1,0,0,0,0,0,0,0
30703422,매입임대,LH충북,매입다가구(충북청주시),다가구주택,충청북도 청주시 상당구 영운천로145번길 53,0,0,0,0,0,1,5,0,0,1,0,2,0,1,1,1,1,0,0,0,0,0,0
30703423,매입임대,LH충북,매입다가구(충북청주시),다가구주택,충청북도 청주시 상당구 영운천로171번길 16,0,0,0,2,2,1,0,0,0,2,1,0,1,0,0,0,1,0,0,0,0,0,0
30703424,매입임대,LH충북,매입다가구(충북청주시),다가구주택,충청북도 청주시 상당구 영운천로171번길 18,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0
30703425,매입임대,LH충북,매입다가구(충북청주시),다가구주택,충청북도 청주시 상당구 영운천로171번길 21,0,0,0,2,0,1,0,0,0,2,1,1,0,0,1,0,1,0,0,0,0,0,0
30703426,매입임대,LH충북,매입다가구(충북청주시),다가구주택,충청북도 청주시 상당구 영운천로171번길 30,0,0,1,1,5,0,0,0,0,3,1,0,2,0,0,1,0,0,0,0,0,0,0
30703427,매입임대,LH충북,매입다가구(충북청주시),다가구주택,충청북도 청주시 상당구 영운천로171번길 8-4,0,0,1,0,0,0,0,0,0,1,1,0,2,0,1,0,0,0,0,0,0,0,0
30703428,매입임대,LH충북,매입다가구(충북청주시),다가구주택,충청북도 청주시 상당구 영운천로175번길 10,0,0,0,0,2,0,3,0,0,1,1,3,2,0,0,0,0,0,0,0,0,0,0
30703429,매입임대,LH충북,매입다가구(충북청주시),다가구주택,충청북도 청주시 상당구 영운천로175번길 14,0,0,0,3,3,0,0,1,0,2,1,0,1,1,1,0,0,0,0,0,0,0,0
30703430,매입임대,LH충북,매입다가구(충북청주시),다가구주택,충청북도 청주시 상당구 영운천로175번길 21,0,0,0,0,0,3,4,1,0,1,0,3,1,0,1,0,0,1,0,0,0,0,0
30703431,매입임대,LH충북,매입다가구(충북청주시),다가구주택,충청북도 청주시 상당구 영운천로175번길 22,0,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0
30703432,매입임대,LH충북,매입다가구(충북청주시),다가구주택,충청북도 청주시 상당구 영운천로175번길 5,0,0,0,0,1,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
30703433,매입임대,LH충북,매입다가구(충북청주시),다가구주택,충청북도 청주시 상당구 영운천로175번길 8,0,2,0,2,1,1,2,1,0,0,2,1,1,1,1,0,1,0,0,0,0,0,0
30703434,매입임대,LH충북,매입다가구(충북청주시),다가구주택,충청북도 청주시 상당구 영운천로179번길 18-6,0,0,0,0,4,1,0,0,0,1,0,1,2,1,0,0,1,0,1,1,0,0,0
30703435,매입임대,LH충북,매입다가구(충북청주시),다가구주택,충청북도 청주시 상당구 영운천로179번길 27,0,0,0,0,4,0,0,1,1,0,0,1,2,1,2,0,0,1,0,0,1,0,0
30703436,매입임대,LH충북,매입다가구(충북청주시),다가구주택,충청북도 청주시 상당구 영운천로179번길 8-6,0,0,0,2,7,2,1,0,0,2,0,2,1,0,1,0,0,0,1,0,0,0,0
30703437,매입임대,LH충북,매입다가구(충북청주시),다가구주택,충청북도 청주시 상당구 영운천로187번길 7-4,0,1,0,2,2,1,0,0,1,3,0,1,2,1,0,0,0,0,0,0,0,0,0
30703438,매입임대,LH충북,매입다가구(충북청주시),다가구주택,충청북도 청주시 상당구 영운천로187번길 7-5,0,0,1,1,1,2,3,0,0,2,0,2,2,0,1,1,0,0,0,0,0,0,0
30703439,매입임대,LH충북,매입다가구(충북청주시),다가구주택,충청북도 청주시 상당구 영운천로187번길 7-7,0,1,0,1,3,5,1,0,0,3,0,2,1,0,0,0,0,0,0,0,0,0,0
30703440,매입임대,LH충북,매입다가구(충북청주시),다가구주택,충청북도 청주시 상당구 영운천로187번길 7-8,0,0,0,0,0,2,1,1,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0
30703441,매입임대,LH충북,매입다가구(충북청주시),다가구주택,충청북도 청주시 상당구 영운천로201번길 12,0,0,0,0,1,3,3,0,2,1,1,2,1,3,2,0,0,0,0,0,0,0,0
31029895,매입임대,LH충북,매입다가구(충북청주시),다가구주택,충청북도 청주시 상당구 영운천로203번길 36-4,0,1,2,3,6,2,4,0,1,2,1,0,1,0,1,0,0,0,0,0,0,0,0
30703442,매입임대,LH충북,매입다가구(충북청주시),다가구주택,충청북도 청주시 상당구 영운천로203번길 39,0,0,0,4,2,2,1,0,0,2,0,1,0,1,0,0,0,0,1,0,0,0,0
31192068,매입임대,LH충북,매입다가구(충북청주시),다가구주택,충청북도 청주시 상당구 영운천로55번길 42,0,0,0,0,1,1,1,0,2,2,0,1,3,1,0,0,0,0,0,0,0,0,0
31192102,매입임대,LH충북,매입다가구(충북청주시),다가구주택,충청북도 청주시 상당구 영운천로55번길 48-2,0,1,0,4,2,1,0,2,1,1,1,1,2,1,2,1,0,1,0,0,0,0,0
30703443,매입임대,LH충북,매입다가구(충북청주시),다가구주택,충청북도 청주시 상당구 영운천로55번길 48-6,0,0,0,3,1,1,0,0,1,1,0,1,3,2,2,1,2,0,0,0,0,0,0
30703444,매입임대,LH충북,매입다가구(충북청주시),다가구주택,충청북도 청주시 상당구 영운천로69번길 37-5,0,0,0,0,1,0,1,0,1,0,0,2,4,1,1,0,0,1,0,0,0,0,0
31112422,매입임대,LH충북,매입다가구(충북청주시),다가구주택,충청북도 청주시 상당구 용담로105번길 73,0,2,6,0,0,0,3,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
30849060,매입임대,LH충북,매입다가구(충북청주시),다가구주택,충청북도 청주시 상당구 용담로139번길 13,0,0,0,1,0,7,6,0,0,2,0,5,5,0,0,1,1,0,0,0,0,0,0
31015027,매입임대,LH충북,매입다가구(충북청주시),다가구주택,충청북도 청주시 상당구 용담로21번길 16,0,0,2,1,0,6,5,2,2,2,0,3,2,1,2,2,1,1,0,0,0,0,0
31027721,매입임대(단지유형),LH충북,하이빌AB,다가구주택,충청북도 청주시 상당구 용담로91번길 1,12,2,1,2,2,1,0,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0
31027825,매입임대(단지유형),LH충북,하이빌AB,다가구주택,충청북도 청주시 상당구 용담로91번길 1,12,1,2,0,0,0,1,2,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0
31238116,매입임대,LH충북,매입다가구(충북청주시),다가구주택,충청북도 청주시 상당구 용담로93번길 27,0,0,0,0,0,0,0,0,2,1,2,0,2,1,4,1,0,0,0,1,0,0,0
31238085,매입임대,LH충북,매입다가구(충북청주시),다가구주택,충청북도 청주시 상당구 용담로93번길 29,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30703445,매입임대,LH충북,매입다가구(충북청주시),다가구주택,충청북도 청주시 상당구 용암로103번길 30,0,1,0,0,1,1,2,0,0,0,1,3,1,0,0,0,1,1,0,0,0,0,0
31269523,매입임대,LH충북,매입다가구(충북청주시),다가구주택,충청북도 청주시 상당구 용암로103번길 7-16,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
30703446,매입임대,LH충북,매입다가구(충북청주시),다가구주택,충청북도 청주시 상당구 용암로103번길 7-2,0,0,0,1,1,0,6,1,0,1,0,2,1,0,1,0,0,0,0,0,0,0,0
31029889,매입임대,LH충북,매입다가구(충북청주시),다가구주택,충청북도 청주시 상당구 용암로93번길 10,0,2,3,2,1,4,2,3,1,3,0,2,0,0,1,0,0,0,0,0,0,0,0
30703447,매입임대,LH충북,매입다가구(충북청주시),다가구주택,충청북도 청주시 상당구 용암북로180번길 16-4,0,0,0,2,0,1,1,1,0,1,0,0,2,2,2,0,0,1,0,0,0,0,0
30703448,매입임대,LH충북,매입다가구(충북청주시),다가구주택,충청북도 청주시 상당구 용암북로196번길 1,0,0,0,2,1,1,1,0,1,1,1,1,3,0,0,0,1,0,0,0,0,0,0
31112423,매입임대,LH충북,매입다가구(충북청주시),다가구주택,충청북도 청주시 상당구 용암북로46번길 1,0,0,0,0,0,1,1,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0
30703449,매입임대,LH충북,매입다가구(충북청주시),다가구주택,충청북도 청주시 상당구 용암북로46번길 40,0,1,0,2,1,2,2,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0
30703450,매입임대,LH충북,매입다가구(충북청주시),다가구주택,충청북도 청주시 상당구 용암북로4번길 19-5,0,0,0,0,0,4,2,0,0,1,0,1,3,1,1,0,0,0,0,0,0,0,0
30987700,매입임대,LH충북,매입다가구(충북청주시),다가구주택,충청북도 청주시 상당구 용암북로50번길 19-1,0,0,0,1,0,1,1,0,1,0,1,3,1,1,1,3,0,0,0,0,0,0,0
30987688,매입임대,LH충북,매입다가구(충북청주시),다가구주택,충청북도 청주시 상당구 용암북로50번길 19-5,0,2,0,2,2,5,6,0,0,2,2,1,3,0,1,0,1,0,0,0,0,0,0
30825041,매입임대,LH충북,매입다가구(충북청주시),다가구주택,충청북도 청주시 상당구 용암북로50번길 33,0,1,0,0,2,3,2,1,2,2,1,1,0,2,2,0,0,0,0,0,0,0,0
30703451,매입임대,LH충북,매입다가구(충북청주시),다가구주택,충청북도 청주시 상당구 용암북로76번길 11,0,0,0,0,0,1,2,0,1,0,0,0,0,2,1,1,0,0,0,0,0,0,0
30703452,매입임대,LH충북,매입다가구(충북청주시),다가구주택,충청북도 청주시 상당구 용암북로76번길 14-3,0,0,0,2,0,0,1,1,1,2,1,1,2,0,1,1,0,0,0,0,0,0,0
30703453,매입임대,LH충북,매입다가구(충북청주시),다가구주택,충청북도 청주시 상당구 용암북로76번길 9,0,0,1,1,1,1,1,0,0,1,0,0,2,0,1,0,0,0,0,2,0,0,0
30703454,매입임대,LH충북,매입다가구(충북청주시),다가구주택,충청북도 청주시 상당구 용암북로80번길 21-15,0,0,0,1,1,3,0,0,0,2,0,2,1,1,2,0,1,2,0,0,0,0,0
30703455,매입임대,LH충북,매입다가구(충북청주시),다가구주택,충청북도 청주시 상당구 용암북로80번길 21-8,0,0,0,2,1,1,2,1,1,1,1,1,0,0,2,2,2,0,0,0,0,0,0
30703456,매입임대,LH충북,매입다가구(충북청주시),다가구주택,충청북도 청주시 상당구 용암북로84번길 13-8,0,0,0,0,0,3,2,0,0,0,0,3,0,0,1,0,0,0,1,0,0,0,0
30703457,매입임대,LH충북,매입다가구(충북청주시),다가구주택,충청북도 청주시 상당구 용암북로84번길 5-8,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,2,0,0,0,0,0
30703458,매입임대,LH충북,매입다가구(충북청주시),다가구주택,충청북도 청주시 상당구 용암북로92번길 11,0,0,0,0,3,1,1,0,1,1,1,5,1,0,3,1,1,0,0,0,0,0,0
30703459,매입임대,LH충북,매입다가구(충북청주시),다가구주택,충청북도 청주시 상당구 용암북로94번길 20-14,0,0,0,1,2,0,0,1,0,0,1,2,0,0,2,0,0,0,1,0,0,0,0
30703485,매입임대,LH충북,매입다가구(충북청주시),다가구주택,충청북도 청주시 상당구 용정로12번길 2,0,0,1,0,0,1,2,1,0,0,0,2,3,1,2,0,0,1,0,0,0,0,0
30856008,매입임대,LH충북,매입다가구(충북청주시),다가구주택,충청북도 청주시 상당구 용정로18번길 7-8,0,0,2,3,2,0,1,1,0,2,4,0,0,0,0,2,0,0,2,0,0,0,0
30703482,매입임대,LH충북,매입다가구(충북청주시),다가구주택,충청북도 청주시 상당구 용정로38번길 9-22,0,1,2,3,1,2,2,1,2,3,1,1,3,0,0,0,0,0,0,0,0,0,0
30703483,매입임대,LH충북,매입다가구(충북청주시),다가구주택,충청북도 청주시 상당구 용정로8번길 10,0,0,0,4,0,1,0,1,0,0,0,0,1,3,0,0,0,1,0,0,0,0,0
30703484,매입임대,LH충북,매입다가구(충북청주시),다가구주택,충청북도 청주시 상당구 용정로8번길 11,0,0,0,0,0,1,2,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0
30855872,매입임대,LH충북,매입다가구(충북청주시),다가구주택,충청북도 청주시 상당구 우암산로29번길 5,0,1,2,0,1,2,3,1,2,0,1,3,2,0,1,2,0,0,0,0,0,0,0
30700060,건설임대,LH충북,용암주공2단지,아파트,충청북도 청주시 상당구 원봉로 52,1140,5,11,21,25,49,71,37,48,50,61,100,130,207,212,179,107,161,46,24,3,1,0
30703460,매입임대,LH충북,매입다가구(충북청주시),다가구주택,충청북도 청주시 상당구 월평로154번길 10-16,0,0,0,1,1,3,4,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0
30703461,매입임대,LH충북,매입다가구(충북청주시),다가구주택,충청북도 청주시 상당구 월평로218번길 43,0,0,0,1,0,4,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0
30699616,매입임대(단지유형),LH충북,보성트윈힐스,아파트,충청북도 청주시 상당구 중고개로 349,358,7,6,14,19,23,20,15,15,46,40,42,34,40,25,26,13,14,10,7,0,0,0
30703462,매입임대,LH충북,매입다가구(충북청주시),다가구주택,충청북도 청주시 상당구 중고개로216번길 20,0,0,0,2,2,2,1,0,2,2,1,2,1,0,0,1,1,1,0,0,0,0,0
30703463,매입임대,LH충북,매입다가구(충북청주시),다가구주택,충청북도 청주시 상당구 중고개로220번길 11,0,0,0,2,1,1,0,2,0,2,1,1,0,1,1,0,0,0,0,0,0,0,0
30703464,매입임대,LH충북,매입다가구(충북청주시),다가구주택,충청북도 청주시 상당구 중고개로220번길 21,0,1,0,2,3,1,2,3,2,0,0,3,0,2,0,0,0,0,0,0,0,0,0
30703465,매입임대,LH충북,매입다가구(충북청주시),다가구주택,충청북도 청주시 상당구 중고개로224번길 13-3,0,2,0,2,1,0,1,1,1,1,1,0,1,1,0,2,1,0,1,0,0,0,0
30703466,매입임대,LH충북,매입다가구(충북청주시),다가구주택,충청북도 청주시 상당구 중고개로224번길 28,0,0,0,1,1,2,2,0,0,0,0,2,2,0,1,0,0,1,0,0,0,0,0
30703467,매입임대,LH충북,매입다가구(충북청주시),다가구주택,충청북도 청주시 상당구 중고개로236번길 11,0,0,0,0,6,1,2,2,0,0,0,1,0,1,0,0,1,2,0,0,0,0,0
30703468,매입임대,LH충북,매입다가구(충북청주시),다가구주택,충청북도 청주시 상당구 중고개로236번길 14-8,0,1,1,0,3,0,0,0,0,3,0,1,2,0,0,2,0,0,0,0,0,0,0
30703469,매입임대,LH충북,매입다가구(충북청주시),다가구주택,충청북도 청주시 상당구 중고개로240번길 16,0,0,0,3,3,1,3,2,0,2,0,1,0,1,0,0,1,0,0,0,0,0,0
30703470,매입임대,LH충북,매입다가구(충북청주시),다가구주택,충청북도 청주시 상당구 중고개로244번길 14,0,0,3,0,1,2,2,0,0,2,1,2,1,0,0,0,1,2,0,0,0,0,0
30703471,매입임대,LH충북,매입다가구(충북청주시),다가구주택,충청북도 청주시 상당구 중고개로248번길 26-5,0,1,0,1,0,0,3,1,0,1,1,2,1,1,1,0,0,0,0,0,0,0,0
30703472,매입임대,LH충북,매입다가구(충북청주시),다가구주택,충청북도 청주시 상당구 중고개로248번길 52-7,0,0,0,0,1,3,1,1,0,1,0,2,4,0,0,1,1,1,0,0,0,0,0
30699801,매입임대(단지유형),LH충북,대창목화하이츠,아파트,충청북도 청주시 상당구 탑동로53번길 19,78,0,1,2,0,9,5,1,5,5,3,12,5,5,14,2,4,8,4,1,1,0,0
30703473,매입임대,LH충북,매입다가구(충북청주시),다가구주택,충청북도 청주시 상당구 호미로161번길 64,0,0,0,1,0,0,0,0,2,1,0,0,0,2,1,0,0,1,0,0,0,0,1
30703474,매입임대,LH충북,매입다가구(충북청주시),다가구주택,충청북도 청주시 상당구 호미로165번길 14,0,0,0,2,1,2,4,0,0,1,0,1,1,0,1,2,0,1,0,0,0,0,0
30703475,매입임대,LH충북,매입다가구(충북청주시),다가구주택,충청북도 청주시 상당구 호미로165번길 33-4,0,0,0,1,0,1,1,0,0,1,0,2,3,0,2,2,2,1,0,0,0,0,0
30703476,매입임대,LH충북,매입다가구(충북청주시),다가구주택,충청북도 청주시 상당구 호미로165번길 45,0,0,0,2,2,3,1,0,1,3,0,0,1,1,0,0,0,3,0,0,0,0,0
30703477,매입임대,LH충북,매입다가구(충북청주시),다가구주택,충청북도 청주시 상당구 호미로198번길 10-4,0,0,0,1,2,1,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0
30703478,매입임대,LH충북,매입다가구(충북청주시),다가구주택,충청북도 청주시 상당구 호미로198번길 14,0,0,0,0,0,3,0,2,0,0,2,0,0,1,2,1,0,0,0,0,0,0,0
30703479,매입임대,LH충북,매입다가구(충북청주시),다가구주택,충청북도 청주시 상당구 호미로201번길 45,0,1,0,2,2,1,1,1,0,3,2,0,0,0,0,1,0,0,0,0,0,0,0
30703480,매입임대,LH충북,매입다가구(충북청주시),다가구주택,충청북도 청주시 상당구 호미로206번길 16,0,0,0,0,0,2,2,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0
30703481,매입임대,LH충북,매입다가구(충북청주시),다가구주택,충청북도 청주시 상당구 호미로206번길 20,0,0,0,2,1,1,2,1,0,1,1,2,0,1,0,0,0,0,0,0,0,0,0
30987675,매입임대,LH충북,매입다가구(충북청주시),다가구주택,충청북도 청주시 서원구 1순환로1063번길 9,0,0,3,3,3,5,3,1,1,0,2,2,4,3,3,3,2,2,2,0,0,0,0
30700058,건설임대,LH충북,산남주공2단지,아파트,충청북도 청주시 서원구 구룡산로 275-13,776,4,6,8,13,38,42,12,25,32,46,74,100,133,134,118,73,114,35,27,7,0,0
30700057,건설임대,LH충북,산남주공2-1단지,아파트,충청북도 청주시 서원구 구룡산로 292,1209,6,4,21,14,52,76,33,46,43,75,114,155,197,196,221,127,149,66,27,7,1,0
31280617,건설임대,LH충북,청주산남2-1 주거복지동,아파트,충청북도 청주시 서원구 구룡산로 292,130,0,0,1,2,15,14,11,11,3,6,5,14,8,10,4,5,15,2,1,2,0,0
30856045,매입임대,LH충북,매입다가구(충북청주시),다가구주택,충청북도 청주시 서원구 구룡산로371번길 16,0,0,0,0,4,5,3,0,1,1,1,3,0,1,0,0,1,3,0,1,0,0,0
30987693,매입임대,LH충북,매입다가구(충북청주시),다가구주택,충청북도 청주시 서원구 구룡산로375번길 61,0,0,0,0,0,5,5,1,0,0,0,4,1,1,2,0,0,0,0,0,0,0,0
31192061,매입임대,LH충북,매입다가구(충북청주시),다가구주택,충청북도 청주시 서원구 구룡산로389번길 11,0,0,3,0,0,0,0,6,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0
31112412,매입임대,LH충북,매입다가구(충북청주시),다가구주택,충청북도 청주시 서원구 구룡산로389번길 16,0,0,0,4,0,3,0,1,2,0,0,3,2,1,1,0,0,0,0,0,0,0,0
30703487,매입임대,LH충북,매입다가구(충북청주시),다가구주택,충청북도 청주시 서원구 남들로 5-5,0,0,0,0,0,1,0,0,0,0,0,2,1,0,1,1,0,1,2,0,0,0,0
30700061,건설임대,LH충북,가경주공4단지,아파트,충청북도 청주시 서원구 대림로 459,814,70,55,168,152,140,113,99,83,180,159,169,133,196,93,76,51,33,18,8,1,0,0
30703492,매입임대,LH충북,매입다가구(충북청주시),다가구주택,충청북도 청주시 서원구 대원로20번길 45,0,0,4,2,0,2,1,3,1,1,1,1,2,0,1,0,1,0,0,0,0,0,0
31263307,매입임대,LH충북,매입다가구(충북청주시),아파트,충청북도 청주시 서원구 두꺼비로 53,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30703493,매입임대,LH충북,매입다가구(충북청주시),다가구주택,충청북도 청주시 서원구 두꺼비로19번길 11-2,0,0,1,1,1,1,2,0,0,1,0,2,0,1,1,0,0,0,0,0,1,0,0
30703494,매입임대,LH충북,매입다가구(충북청주시),다가구주택,충청북도 청주시 서원구 두꺼비로34번길 8,0,0,0,0,2,0,0,0,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0
30703488,매입임대,LH충북,매입다가구(충북청주시),다가구주택,충청북도 청주시 서원구 매봉로 124,0,0,1,3,4,0,3,1,0,1,2,1,4,2,0,0,2,0,1,1,0,0,0
30703489,매입임대,LH충북,매입다가구(충북청주시),다가구주택,충청북도 청주시 서원구 매봉로 126,0,0,0,1,1,1,1,0,0,2,1,1,2,1,4,3,2,1,0,0,0,0,0
31263308,매입임대,LH충북,매입다가구(충북청주시),아파트,충청북도 청주시 서원구 매봉로 190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
30703495,매입임대,LH충북,매입다가구(충북청주시),다가구주택,충청북도 청주시 서원구 매봉로12번길 21-9,0,0,0,2,2,1,1,0,0,2,0,3,0,0,0,1,1,0,0,0,0,0,0
31027759,매입임대(단지유형),LH충북,서래빌,다가구주택,충청북도 청주시 서원구 매봉로189번길 19-1,6,0,0,2,1,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
30703496,매입임대,LH충북,매입다가구(충북청주시),다가구주택,충청북도 청주시 서원구 매봉로29번길 17,0,1,0,2,0,0,1,0,1,2,2,0,0,0,1,1,1,0,1,0,0,0,0
